delta,s0,s1
0.143787591677204,0.32277012002390965,0.46655771170111365
0.15069293307421672,0.28274841823826274,0.43344135131247946
0.12574106998971507,0.3258287119417758,0.4515697819314909
0.12833479688434235,0.30822678347331334,0.4365615803576557
0.13714670954282276,0.32995419479537746,0.46710090433820023
0.13625509266106095,0.3064570133021072,0.4427121059631681
0.15027745938224968,0.30931646736422425,0.4595939267464739
0.08946981402268078,0.30989649693819954,0.3993663109608803
0.14748897285185059,0.2772514847556717,0.42474045760752227
0.12608541943558477,0.2938369258701081,0.4199223453056929
0.11049839567732522,0.29879834611812545,0.40929674179545067
0.11322227073476726,0.3133600431736161,0.42658231390838336
0.14027558221386016,0.3128846621232644,0.45316024433712454
0.12327332452305245,0.28263426740176406,0.4059075919248165
0.18283469892283866,0.2806640592655071,0.46349875818834574
0.14025311532083595,0.293581502503938,0.43383461782477395
0.12888606795435342,0.2828106670968686,0.411696735051222
0.17878227283356268,0.2670863790400901,0.44586865187365277
0.19300942177885472,0.26695179079771253,0.45996121257656725
0.20925697757547324,0.280969082965041,0.4902260605405142
0.141654828502502,0.2931408007359364,0.4347956292384384
0.15444986757578566,0.2869798735108672,0.44142974108665284
0.13092403598256702,0.29201493852030874,0.42293897450287576
0.15756201237694234,0.3040224837534869,0.46158449613042923
0.14865747110389432,0.30057635309464115,0.44923382419853547
